store_id,store_name,city,state,region
S00474,Coimbatore Hub 20,Coimbatore,Tamil Nadu,South
S00475,Hyderabad Plaza 6,Hyderabad,Telangana,South
S00476,Chennai Plaza 60,Chennai,Tamil Nadu,South
S00477,Noida Mall 64,Noida,Uttar Pradesh,North
S00478,Delhi Mall 93,Delhi,Delhi,North
S00479,Kolkata Mall 89,Kolkata,West Bengal,East
S00480,Chennai Mall 2,Chennai,Tamil Nadu,South
S00481,Visakhapatnam Express 82,Visakhapatnam,Andhra Pradesh,South
S00482,Bengaluru Mall 37,Bengaluru,Karnataka,South
S00483,Nagpur Plaza 33,Nagpur,Maharashtra,West
S00484,Bengaluru Square 24,Bengaluru,Karnataka,South
S00485,Indore Express 90,Indore,Madhya Pradesh,Central
S00486,Kolkata Mall 52,Kolkata,West Bengal,East
S00487,Jaipur Square 36,Jaipur,Rajasthan,North
S00488,Delhi Plaza 52,Delhi,Delhi,North
S00489,Chandigarh Plaza 79,Chandigarh,Chandigarh,North
S00490,Chandigarh Market 33,Chandigarh,Chandigarh,North
S00491,Ahmedabad Central 72,Ahmedabad,Gujarat,West
S00492,Noida Hub 32,Noida,Uttar Pradesh,North
S00493,Nagpur Hub 80,Nagpur,Maharashtra,West
S00494,Ranchi Market 45,Ranchi,Jharkhand,East
S00495,Coimbatore Central 74,Coimbatore,Tamil Nadu,South
S00496,Delhi Express 64,Delhi,Delhi,North
S00497,Kolkata Plaza 6,Kolkata,West Bengal,East
S00498,Mumbai Central 8,Mumbai,Maharashtra,West
S00499,Kolkata Mall 22,Kolkata,West Bengal,East
S00500,Chennai Mall 16,Chennai,Tamil Nadu,South
S00501,Ahmedabad Market 48,Ahmedabad,Gujarat,West
S00502,Lucknow Hub 43,Lucknow,Uttar Pradesh,North
S00503,Kolkata Express 27,Kolkata,West Bengal,East
S00504,Ahmedabad Plaza 74,Ahmedabad,Gujarat,West
S00505,Delhi Plaza 79,Delhi,Delhi,North
S00059,Ahmedabad Mall 54,Ahmedabad,Gujarat,West
S00507,Visakhapatnam Hub 94,Visakhapatnam,Andhra Pradesh,South
S00508,Coimbatore Express 19,Coimbatore,Tamil Nadu,South
S00509,Pune Square 29,Pune,Maharashtra,West
S00510,Kolkata Central 87,Kolkata,West Bengal,East
S00511,Indore Express 98,Indore,Madhya Pradesh,Central
S00512,Noida Market 59,Noida,Uttar Pradesh,North
S00513,Mumbai Central 98,Mumbai,Maharashtra,West
S00514,Coimbatore Square 10,Coimbatore,Tamil Nadu,South
S00515,Mumbai Square 96,Mumbai,Maharashtra,West
S00516,Bhubaneswar Mall 27,Bhubaneswar,Odisha,East
S00517,Visakhapatnam Mall 84,Visakhapatnam,Andhra Pradesh,South
S00518,Bengaluru Plaza 33,Bengaluru,Karnataka,South
S00519,,Noida,Uttar Pradesh,North
S00520,Chandigarh Plaza 88,Chandigarh,Chandigarh,North
S00521,Patna Mall 81,Patna,Bihar,East
S00522,Patna Market 42,Patna,Bihar,East
S00523,Noida Plaza 38,Noida,Uttar Pradesh,North
S00524,Pune Hub 25,Pune,Maharashtra,West
S00525,Hyderabad Central 47,Hyderabad,Telangana,South
S00526,Nagpur Plaza 60,Nagpur,Maharashtra,West
S00527,Chandigarh Express 4,Chandigarh,Chandigarh,North
S00528,Chandigarh Square 2,Chandigarh,Chandigarh,North
S00529,Ahmedabad Square 73,Ahmedabad,Gujarat,West
S00530,Coimbatore Market 3,Coimbatore,Tamil Nadu,South
S00531,,Lucknow,Uttar Pradesh,North
S00532,Nagpur Central 28,Nagpur,Maharashtra,West
S00533,Chandigarh Plaza 1,Chandigarh,Chandigarh,North
S00534,Indore Hub 65,Indore,Madhya Pradesh,Central
S00535,Lucknow Market 40,Lucknow,Uttar Pradesh,North
S00536,Mumbai Mall 89,Mumbai,Maharashtra,West
S00537,Noida Hub 15,Noida,Uttar Pradesh,North
S00538,Bengaluru Central 27,Bengaluru,Karnataka,South
S00539,Coimbatore Market 83,Coimbatore,Tamil Nadu,South
S00540,Indore Market 27,Indore,Madhya Pradesh,Central
S00541,Ranchi Central 51,Ranchi,Jharkhand,East
S00542,Bengaluru Plaza 79,Bengaluru,Karnataka,South
S00543,Hyderabad Central 96,Hyderabad,Telangana,South
S00544,Jaipur Plaza 45,Jaipur,Rajasthan,North
S00545,,Pune,Maharashtra,West
S00546,Bhubaneswar Market 70,Bhubaneswar,Odisha,East
S00547,Indore Hub 62,Indore,Madhya Pradesh,Central
S00548,,Bhubaneswar,Odisha,East
S00549,Patna Express 35,Patna,Bihar,East
S00550,Kolkata Mall 10,Kolkata,West Bengal,East
S00551,Noida Central 59,Noida,Uttar Pradesh,North
S00552,Hyderabad Express 87,Hyderabad,Telangana,South
S00484,Patna Market 46,Patna,Bihar,East
S00554,Lucknow Hub 56,Lucknow,Uttar Pradesh,North
S00555,Bhubaneswar Express 63,Bhubaneswar,Odisha,East
S00556,Nagpur Hub 96,Nagpur,Maharashtra,West
S00557,Pune Mall 8,Pune,Maharashtra,West
S00558,Jaipur Central 25,Jaipur,Rajasthan,North
S00559,Hyderabad Express 15,Hyderabad,Telangana,South
S00560,Hyderabad Central 96,Hyderabad,Telangana,South
S00561,Hyderabad Central 2,Hyderabad,Telangana,South
S00562,Delhi Express 27,Delhi,Delhi,North
S00563,Delhi Express 69,Delhi,Delhi,North
S00564,Mumbai Mall 79,Mumbai,Maharashtra,West
S00565,Coimbatore Plaza 25,Coimbatore,Tamil Nadu,South
S00566,Lucknow Central 61,Lucknow,Uttar Pradesh,North
S00567,Indore Plaza 54,Indore,Madhya Pradesh,Central
S00568,Lucknow Mall 12,Lucknow,Uttar Pradesh,North
S00569,Hyderabad Square 59,Hyderabad,Telangana,South
S00570,Mumbai Square 38,Mumbai,Maharashtra,West
S00411,Chandigarh Express 44,Chandigarh,Chandigarh,North
S00572,Patna Square 71,Patna,Bihar,East
S00573,Bengaluru Market 2,Bengaluru,Karnataka,South
S00574,Pune Plaza 46,Pune,Maharashtra,West
S00575,Bhubaneswar Express 99,Bhubaneswar,Odisha,East
S00576,Ranchi Mall 7,Ranchi,Jharkhand,East
S00577,Kochi Mall 92,Kochi,Kerala,South
S00578,Bengaluru Hub 32,Bengaluru,Karnataka,South
S00579,Visakhapatnam Square 22,Visakhapatnam,Andhra Pradesh,South
S00580,Delhi Mall 5,Delhi,Delhi,North
S00581,Coimbatore Express 9,Coimbatore,Tamil Nadu,South
S00582,Indore Plaza 59,Indore,Madhya Pradesh,Central
S00583,Chandigarh Mall 38,Chandigarh,Chandigarh,North
S00584,Mumbai Central 63,Mumbai,Maharashtra,West
S00585,Hyderabad Plaza 96,Hyderabad,Telangana,South
S00586,Lucknow Market 91,Lucknow,Uttar Pradesh,North
S00587,Bhubaneswar Market 55,Bhubaneswar,Odisha,East
S00588,Patna Central 63,Patna,Bihar,East
S00589,Kolkata Plaza 63,Kolkata,West Bengal,East
S00590,Chandigarh Square 9,Chandigarh,Chandigarh,North
S00591,Kolkata Express 24,Kolkata,West Bengal,East
S00592,Ahmedabad Plaza 18,Ahmedabad,Gujarat,West
S00593,Hyderabad Square 32,Hyderabad,Telangana,South
S00594,Mumbai Market 30,Mumbai,Maharashtra,West
S00595,Kolkata Square 10,Kolkata,West Bengal,East
S00596,Lucknow Express 67,Lucknow,Uttar Pradesh,North
S00597,Mumbai Market 68,Mumbai,Maharashtra,West
S00598,Hyderabad Square 15,Hyderabad,Telangana,South
S00599,Nagpur Hub 34,Nagpur,Maharashtra,West
S00600,Indore Central 82,Indore,Madhya Pradesh,Central
S00601,Nagpur Market 90,Nagpur,Maharashtra,West
S00602,Bhubaneswar Express 7,Bhubaneswar,Odisha,East
S00603,Ahmedabad Market 82,Ahmedabad,Gujarat,West
S00604,Bengaluru Express 95,Bengaluru,Karnataka,South
S00605,Visakhapatnam Market 83,Visakhapatnam,Andhra Pradesh,South
,Indore Mall 48,Indore,Madhya Pradesh,Central
S00607,Ahmedabad Express 21,Ahmedabad,Gujarat,West
S00608,Pune Square 30,Pune,Maharashtra,West
S00609,Delhi Hub 40,Delhi,Delhi,North
S00610,Pune Express 26,Pune,Maharashtra,West
S00611,Delhi Express 19,Delhi,Delhi,North
S00612,Delhi Mall 17,Delhi,Delhi,North
S00574,Hyderabad Hub 76,Hyderabad,Telangana,South
S00614,Hyderabad Hub 68,Hyderabad,Telangana,South
S00615,Coimbatore Plaza 1,Coimbatore,Tamil Nadu,South
S00616,Hyderabad Market 91,Hyderabad,Telangana,South
S00617,Ahmedabad Central 80,Ahmedabad,Gujarat,West
S00618,Chennai Plaza 25,Chennai,Tamil Nadu,South
S00619,Chennai Central 71,Chennai,Tamil Nadu,South
S00620,Kochi Square 18,Kochi,Kerala,South
S00621,Chennai Mall 87,Chennai,Tamil Nadu,South
S00563,Delhi Express 69,Delhi,Delhi,North
S00623,Ranchi Plaza 46,Ranchi,Jharkhand,East
S00624,Kolkata Mall 98,Kolkata,West Bengal,East
S00625,Patna Central 12,Patna,Bihar,East
S00626,Ranchi Market 58,Ranchi,Jharkhand,East
S00627,Pune Hub 80,Pune,Maharashtra,West
S00628,Visakhapatnam Mall 61,Visakhapatnam,Andhra Pradesh,South
S00629,Kochi Square 59,Kochi,Kerala,South
S00105,Pune Express 77,Pune,Maharashtra,West
S00631,Chandigarh Express 7,Chandigarh,Chandigarh,North
S00632,Patna Square 69,Patna,Bihar,East
S00633,Noida Hub 75,Noida,Uttar Pradesh,North
S00634,Ahmedabad Hub 29,Ahmedabad,Gujarat,West
S00635,Lucknow Hub 83,Lucknow,Uttar Pradesh,North
S00636,Mumbai Plaza 36,Mumbai,Maharashtra,West
S00637,Bhubaneswar Central 11,Bhubaneswar,Odisha,East
S00638,Patna Plaza 73,Patna,Bihar,East
S00639,Ahmedabad Hub 47,Ahmedabad,Gujarat,West
S00640,Visakhapatnam Mall 4,Visakhapatnam,Andhra Pradesh,South
S00641,Chennai Express 23,Chennai,Tamil Nadu,South
S00642,Noida Mall 68,Noida,Uttar Pradesh,North
S00643,Bhubaneswar Square 34,Bhubaneswar,Odisha,East
,Lucknow Market 80,Lucknow,Uttar Pradesh,North
S00645,Kochi Mall 92,Kochi,Kerala,South
S00646,Noida Express 69,Noida,Uttar Pradesh,North
S00647,Mumbai Express 12,Mumbai,Maharashtra,West
S00648,Kochi Plaza 63,Kochi,Kerala,South
S00649,Coimbatore Express 46,Coimbatore,Tamil Nadu,South
S00650,Hyderabad Plaza 57,Hyderabad,Telangana,South
S00651,Ranchi Hub 35,Ranchi,Jharkhand,East
S00652,Hyderabad Market 59,Hyderabad,Telangana,South
S00099,Coimbatore Market 42,Coimbatore,Tamil Nadu,South
S00654,,Nagpur,Maharashtra,West
S00655,Indore Central 88,Indore,Madhya Pradesh,Central
S00656,Bhubaneswar Plaza 23,Bhubaneswar,Odisha,East
S00657,Pune Hub 85,Pune,Maharashtra,West
S00658,Delhi Express 34,Delhi,Delhi,North
S00659,Chandigarh Central 11,Chandigarh,Chandigarh,North
S00660,Visakhapatnam Market 21,Visakhapatnam,Andhra Pradesh,South
S00661,Kochi Mall 27,Kochi,Kerala,South
S00662,Chennai Market 14,Chennai,Tamil Nadu,South
S00663,Lucknow Hub 46,Lucknow,Uttar Pradesh,North
S00589,Visakhapatnam Express 54,Visakhapatnam,Andhra Pradesh,South
S00665,Nagpur Square 44,Nagpur,Maharashtra,West
S00666,Indore Mall 78,Indore,Madhya Pradesh,Central
S00667,Jaipur Square 37,Jaipur,Rajasthan,North
S00668,Hyderabad Plaza 73,Hyderabad,Telangana,South
S00669,Pune Hub 8,Pune,Maharashtra,West
S00670,Ahmedabad Central 34,Ahmedabad,Gujarat,West
S00671,Mumbai Square 58,Mumbai,Maharashtra,West
S00137,Kolkata Hub 22,Kolkata,West Bengal,East
S00447,Mumbai Plaza 31,Mumbai,Maharashtra,West
S00674,Pune Express 78,Pune,Maharashtra,West
S00675,Hyderabad Hub 77,Hyderabad,Telangana,South
S00676,Hyderabad Hub 8,Hyderabad,Telangana,South
S00677,Chennai Mall 35,Chennai,Tamil Nadu,South
S00678,Delhi Square 36,Delhi,Delhi,North
S00679,Ahmedabad Market 65,Ahmedabad,Gujarat,West
S00680,Chandigarh Express 57,Chandigarh,Chandigarh,North
S00681,Ranchi Square 42,Ranchi,Jharkhand,East
S00682,Chennai Square 52,Chennai,Tamil Nadu,South
S00683,Noida Central 87,Noida,Uttar Pradesh,North
S00684,Jaipur Market 49,Jaipur,Rajasthan,North
S00685,Pune Market 45,Pune,Maharashtra,West
S00686,Lucknow Mall 90,Lucknow,Uttar Pradesh,North
S00687,Lucknow Mall 11,Lucknow,Uttar Pradesh,North
S00688,Chandigarh Central 52,Chandigarh,Chandigarh,North
S00689,Bhubaneswar Square 35,Bhubaneswar,Odisha,East
S00690,Coimbatore Hub 93,Coimbatore,Tamil Nadu,South
S00691,Indore Hub 73,Indore,Madhya Pradesh,Central
S00692,Patna Mall 78,Patna,Bihar,East
S00693,Pune Express 6,Pune,Maharashtra,West
S00694,Kochi Express 83,Kochi,Kerala,South
S00695,Bhubaneswar Mall 15,Bhubaneswar,Odisha,East
S00696,Pune Central 21,Pune,Maharashtra,West
S00697,Patna Express 31,Patna,Bihar,East
S00698,Noida Mall 69,Noida,Uttar Pradesh,North
S00699,Chennai Mall 87,Chennai,Tamil Nadu,South
S00700,Visakhapatnam Mall 34,Visakhapatnam,Andhra Pradesh,South
S00701,Bhubaneswar Square 21,Bhubaneswar,Odisha,East
S00702,Ahmedabad Express 83,Ahmedabad,Gujarat,West
S00703,Coimbatore Hub 20,Coimbatore,Tamil Nadu,South
S00704,Visakhapatnam Market 75,Visakhapatnam,Andhra Pradesh,South
S00705,Indore Market 71,Indore,Madhya Pradesh,Central
S00706,Noida Central 49,Noida,Uttar Pradesh,North
S00707,Coimbatore Plaza 81,Coimbatore,Tamil Nadu,South
S00708,Delhi Square 23,Delhi,Delhi,North
S00709,Kolkata Express 67,Kolkata,West Bengal,East
S00710,Coimbatore Plaza 90,Coimbatore,Tamil Nadu,South
S00711,Chennai Express 67,Chennai,Tamil Nadu,South
S00712,Patna Express 95,Patna,Bihar,East
S00713,Indore Hub 69,Indore,Madhya Pradesh,Central
S00714,Kolkata Plaza 3,Kolkata,West Bengal,East
S00715,Ranchi Market 38,Ranchi,Jharkhand,East
S00716,Lucknow Express 15,Lucknow,Uttar Pradesh,North
S00717,Bengaluru Plaza 6,Bengaluru,Karnataka,South
S00718,Visakhapatnam Square 77,Visakhapatnam,Andhra Pradesh,South
S00719,Delhi Plaza 76,Delhi,Delhi,North
S00720,Ahmedabad Market 67,Ahmedabad,Gujarat,West
S00721,Visakhapatnam Plaza 47,Visakhapatnam,Andhra Pradesh,South
S00722,Kochi Plaza 64,Kochi,Kerala,South
S00723,Chandigarh Plaza 19,Chandigarh,Chandigarh,North
S00724,Pune Plaza 62,Pune,Maharashtra,West
S00725,Hyderabad Market 81,Hyderabad,Telangana,South
S00726,Chennai Square 71,Chennai,Tamil Nadu,South
S00727,Coimbatore Plaza 55,Coimbatore,Tamil Nadu,South
S00728,Chennai Square 7,Chennai,Tamil Nadu,South
S00729,Jaipur Square 35,Jaipur,Rajasthan,North
S00730,Chennai Hub 47,Chennai,Tamil Nadu,South
S00731,Nagpur Hub 95,Nagpur,Maharashtra,West
S00732,Delhi Hub 73,Delhi,Delhi,North
S00733,Coimbatore Square 13,Coimbatore,Tamil Nadu,South
S00734,Mumbai Mall 70,Mumbai,Maharashtra,West
S00735,Coimbatore Market 22,Coimbatore,Tamil Nadu,South
S00736,Pune Mall 21,Pune,Maharashtra,West
S00737,Chennai Hub 38,Chennai,Tamil Nadu,South
S00738,Pune Market 18,Pune,Maharashtra,West
S00739,Ahmedabad Hub 62,Ahmedabad,Gujarat,West
S00740,Ranchi Market 70,Ranchi,Jharkhand,East
S00741,Delhi Square 88,Delhi,Delhi,North
S00742,Indore Hub 81,Indore,Madhya Pradesh,Central
S00743,Nagpur Hub 6,Nagpur,Maharashtra,West
S00744,Nagpur Express 6,Nagpur,Maharashtra,West
S00745,Coimbatore Market 10,Coimbatore,Tamil Nadu,South
S00746,Indore Express 4,Indore,Madhya Pradesh,Central
S00747,Kochi Mall 69,Kochi,Kerala,South
S00748,Ahmedabad Square 84,Ahmedabad,Gujarat,West
S00749,Ahmedabad Mall 40,Ahmedabad,Gujarat,West
S00750,Ahmedabad Plaza 23,Ahmedabad,Gujarat,West
S00751,Bhubaneswar Central 36,Bhubaneswar,Odisha,East
S00752,Mumbai Plaza 83,Mumbai,Maharashtra,West
S00753,Bengaluru Hub 57,Bengaluru,Karnataka,South
S00754,Hyderabad Express 76,Hyderabad,Telangana,South
S00755,Bengaluru Square 31,Bengaluru,Karnataka,South
S00756,Coimbatore Central 70,Coimbatore,Tamil Nadu,South
S00757,Ahmedabad Hub 90,Ahmedabad,Gujarat,West
S00758,Delhi Plaza 2,Delhi,Delhi,North
S00759,Bengaluru Market 53,Bengaluru,Karnataka,South
S00760,Mumbai Central 39,Mumbai,Maharashtra,West
S00761,Ahmedabad Central 96,Ahmedabad,Gujarat,West
S00762,Kochi Plaza 61,Kochi,Kerala,South
S00763,Pune Plaza 49,Pune,Maharashtra,West
S00764,Pune Hub 46,Pune,Maharashtra,West
S00765,Visakhapatnam Hub 15,Visakhapatnam,Andhra Pradesh,South
S00754,Coimbatore Mall 41,Coimbatore,Tamil Nadu,South
S00767,Hyderabad Mall 29,Hyderabad,Telangana,South
S00768,Pune Mall 9,Pune,Maharashtra,West
S00769,Kolkata Mall 20,Kolkata,West Bengal,East
S00770,Noida Express 39,Noida,Uttar Pradesh,North
S00771,Ranchi Central 83,Ranchi,Jharkhand,East
S00772,Bengaluru Express 79,Bengaluru,Karnataka,South
S00773,Kochi Central 76,Kochi,Kerala,South
S00774,Mumbai Square 39,Mumbai,Maharashtra,West
S00775,Kolkata Hub 67,Kolkata,West Bengal,East
S00776,Jaipur Mall 67,Jaipur,Rajasthan,North
S00777,Chennai Plaza 41,Chennai,Tamil Nadu,South
S00778,Nagpur Market 36,Nagpur,Maharashtra,West
S00779,Bengaluru Square 10,Bengaluru,Karnataka,South
,Lucknow Mall 17,Lucknow,Uttar Pradesh,North
S00781,Ranchi Mall 35,Ranchi,Jharkhand,East
S00782,Ranchi Express 15,Ranchi,Jharkhand,East
S00783,Chennai Market 26,Chennai,Tamil Nadu,South
S00784,Coimbatore Plaza 10,Coimbatore,Tamil Nadu,South
S00785,Ranchi Plaza 40,Ranchi,Jharkhand,East
S00786,Patna Mall 3,Patna,Bihar,East
S00787,Mumbai Market 47,Mumbai,Maharashtra,West
S00788,Coimbatore Express 33,Coimbatore,Tamil Nadu,South
S00789,Jaipur Mall 40,Jaipur,Rajasthan,North
S00790,Delhi Hub 20,Delhi,Delhi,North
S00791,Jaipur Plaza 64,Jaipur,Rajasthan,North
S00792,Chennai Square 25,Chennai,Tamil Nadu,South
S00793,Bhubaneswar Hub 20,Bhubaneswar,Odisha,East
S00633,Ranchi Square 20,Ranchi,Jharkhand,East
S00795,Kolkata Express 49,Kolkata,West Bengal,East
S00796,Kochi Market 27,Kochi,Kerala,South
S00797,Bengaluru Square 18,Bengaluru,Karnataka,South
S00798,Mumbai Central 85,Mumbai,Maharashtra,West
S00799,Noida Hub 74,Noida,Uttar Pradesh,North
S00800,Lucknow Central 35,Lucknow,Uttar Pradesh,North
S00801,Pune Plaza 64,Pune,Maharashtra,West
S00802,Indore Mall 87,Indore,Madhya Pradesh,Central
S00803,Bhubaneswar Market 13,Bhubaneswar,Odisha,East
S00804,Chennai Plaza 44,Chennai,Tamil Nadu,South
S00762,Lucknow Express 24,Lucknow,Uttar Pradesh,North
S00806,Bengaluru Mall 24,Bengaluru,Karnataka,South
S00807,Chandigarh Market 59,Chandigarh,Chandigarh,North
S00808,Pune Hub 88,Pune,Maharashtra,West
S00809,Nagpur Market 26,Nagpur,Maharashtra,West
S00810,Bhubaneswar Plaza 54,Bhubaneswar,Odisha,East
S00811,Ranchi Central 36,Ranchi,Jharkhand,East
S00812,Ahmedabad Market 32,Ahmedabad,Gujarat,West
S00813,Mumbai Central 3,Mumbai,Maharashtra,West
S00814,Pune Mall 79,Pune,Maharashtra,West
S00815,Ranchi Mall 99,Ranchi,Jharkhand,East
S00816,Chandigarh Hub 4,Chandigarh,Chandigarh,North
S00817,Kochi Express 96,Kochi,Kerala,South
S00818,Mumbai Market 11,Mumbai,Maharashtra,West
S00819,Lucknow Mall 67,Lucknow,Uttar Pradesh,North
S00737,Delhi Plaza 95,Delhi,Delhi,North
S00821,Delhi Square 35,Delhi,Delhi,North
S00822,Kolkata Market 17,Kolkata,West Bengal,East
S00823,Kolkata Express 96,Kolkata,West Bengal,East
S00824,Delhi Express 82,Delhi,Delhi,North
S00825,Chandigarh Central 73,Chandigarh,Chandigarh,North
S00826,Patna Express 49,Patna,Bihar,East
S00827,Lucknow Plaza 56,Lucknow,Uttar Pradesh,North
S00828,,Lucknow,Uttar Pradesh,North
S00829,Ahmedabad Hub 21,Ahmedabad,Gujarat,West
S00830,Coimbatore Square 10,Coimbatore,Tamil Nadu,South
S00831,Delhi Central 32,Delhi,Delhi,North
S00832,Coimbatore Mall 81,Coimbatore,Tamil Nadu,South
S00833,Bengaluru Central 63,Bengaluru,Karnataka,South
S00834,Ranchi Hub 38,Ranchi,Jharkhand,East
S00835,Noida Express 36,Noida,Uttar Pradesh,North
S00836,Indore Square 59,Indore,Madhya Pradesh,Central
S00837,Pune Market 81,Pune,Maharashtra,West
S00838,Nagpur Square 92,Nagpur,Maharashtra,West
S00839,Chandigarh Square 42,Chandigarh,Chandigarh,North
S00840,Pune Square 19,Pune,Maharashtra,West
S00841,Ranchi Hub 29,Ranchi,Jharkhand,East
S00842,Kochi Mall 91,Kochi,Kerala,South
S00843,Nagpur Market 18,Nagpur,Maharashtra,West
S00844,Lucknow Central 95,Lucknow,Uttar Pradesh,North
S00845,Mumbai Mall 58,Mumbai,Maharashtra,West
,Coimbatore Market 70,Coimbatore,Tamil Nadu,South
S00847,Jaipur Market 17,Jaipur,Rajasthan,North
S00848,Pune Plaza 22,Pune,Maharashtra,West
S00849,Jaipur Mall 37,Jaipur,Rajasthan,North
S00850,Pune Mall 51,Pune,Maharashtra,West
S00851,Bhubaneswar Plaza 38,Bhubaneswar,Odisha,East
S00852,Coimbatore Plaza 4,Coimbatore,Tamil Nadu,South
S00853,Bengaluru Central 32,Bengaluru,Karnataka,South
S00854,Pune Mall 42,Pune,Maharashtra,West
S00855,Chennai Mall 12,Chennai,Tamil Nadu,South
S00856,Noida Express 13,Noida,Uttar Pradesh,North
S00857,Pune Express 68,Pune,Maharashtra,West
S00858,Jaipur Plaza 79,Jaipur,Rajasthan,North
S00859,Visakhapatnam Square 7,Visakhapatnam,Andhra Pradesh,South
S00860,Delhi Hub 81,Delhi,Delhi,North
S00861,Lucknow Square 53,Lucknow,Uttar Pradesh,North
S00862,Nagpur Hub 64,Nagpur,Maharashtra,West
S00863,Chennai Market 82,Chennai,Tamil Nadu,South
S00864,Coimbatore Market 84,Coimbatore,Tamil Nadu,South
S00865,Bhubaneswar Mall 5,Bhubaneswar,Odisha,East
S00866,Kochi Market 95,Kochi,Kerala,South
S00867,Hyderabad Mall 83,Hyderabad,Telangana,South
S00868,Patna Mall 67,Patna,Bihar,East
S00869,Indore Central 3,Indore,Madhya Pradesh,Central
S00870,Ahmedabad Mall 1,Ahmedabad,Gujarat,West
S00871,Noida Square 12,Noida,Uttar Pradesh,North
S00872,Kochi Express 32,Kochi,Kerala,South
S00873,Visakhapatnam Mall 86,Visakhapatnam,Andhra Pradesh,South
S00874,Lucknow Plaza 11,Lucknow,Uttar Pradesh,North
S00875,Delhi Central 54,Delhi,Delhi,North
S00876,Chandigarh Central 28,Chandigarh,Chandigarh,North
S00877,Patna Plaza 68,Patna,Bihar,East
S00878,Jaipur Mall 24,Jaipur,Rajasthan,North
S00879,Chennai Market 67,Chennai,Tamil Nadu,South
S00880,Patna Express 47,Patna,Bihar,East
S00881,Indore Market 37,Indore,Madhya Pradesh,Central
S00882,Indore Central 50,Indore,Madhya Pradesh,Central
S00883,Nagpur Central 45,Nagpur,Maharashtra,West
S00884,Chennai Central 50,Chennai,Tamil Nadu,South
S00885,Ranchi Plaza 51,Ranchi,Jharkhand,East
S00886,Delhi Hub 29,Delhi,Delhi,North
S00887,Indore Express 87,Indore,Madhya Pradesh,Central
S00888,Pune Central 95,Pune,Maharashtra,West
S00889,Chandigarh Central 54,Chandigarh,Chandigarh,North
S00890,Kolkata Central 31,Kolkata,West Bengal,East
S00891,Kochi Hub 83,Kochi,Kerala,South
S00892,Chandigarh Square 62,Chandigarh,Chandigarh,North
S00893,Ahmedabad Plaza 39,Ahmedabad,Gujarat,West
S00894,Hyderabad Plaza 46,Hyderabad,Telangana,South
S00895,Noida Central 79,Noida,Uttar Pradesh,North
S00896,Kolkata Central 79,Kolkata,West Bengal,East
S00897,Kochi Hub 76,Kochi,Kerala,South
S00898,Kolkata Market 85,Kolkata,West Bengal,East
S00899,Jaipur Market 29,Jaipur,Rajasthan,North
S00900,Kochi Market 95,Kochi,Kerala,South
S00901,Pune Express 83,Pune,Maharashtra,West
S00902,Lucknow Express 25,Lucknow,Uttar Pradesh,North
S00903,Mumbai Market 2,Mumbai,Maharashtra,West
S00904,Delhi Central 91,Delhi,Delhi,North
S00905,Noida Central 85,Noida,Uttar Pradesh,North
S00906,Chandigarh Mall 42,Chandigarh,Chandigarh,North
S00907,Coimbatore Hub 82,Coimbatore,Tamil Nadu,South
S00908,Kochi Square 31,Kochi,Kerala,South
S00909,Mumbai Hub 86,Mumbai,Maharashtra,West
S00910,Kolkata Express 31,Kolkata,West Bengal,East
S00911,Ranchi Square 55,Ranchi,Jharkhand,East
S00912,Hyderabad Hub 27,Hyderabad,Telangana,South
S00913,Hyderabad Mall 15,Hyderabad,Telangana,South
S00914,Coimbatore Mall 73,Coimbatore,Tamil Nadu,South
S00915,Jaipur Market 15,Jaipur,Rajasthan,North
S00916,Mumbai Market 80,Mumbai,Maharashtra,West
S00917,Chandigarh Hub 12,Chandigarh,Chandigarh,North
S00918,Patna Express 70,Patna,Bihar,East
S00919,Noida Mall 22,Noida,Uttar Pradesh,North
S00920,Indore Market 27,Indore,Madhya Pradesh,Central
S00921,Hyderabad Hub 70,Hyderabad,Telangana,South
S00070,Kolkata Express 86,Kolkata,West Bengal,East
,Coimbatore Hub 46,Coimbatore,Tamil Nadu,South
S00924,Noida Mall 48,Noida,Uttar Pradesh,North
